timestamp,MTH_MIL_IML1_SYSFAN_VIB_VI_A,MTH_MIL_CGML_MTRS_XXX_YI_A,MTH_MIL_IML1_ITEMP_XXX_TI_A,MTH_MIL_IML1_MMTR_AMPS_II_A,MTH_MIL_IML1_MMTR_IBTEMP_TI_A,MTH_MIL_IML1_MMTR_OBTEMP_TI_A,MTH_MIL_IML1_MMTR_VIB_VI_A,MTH_MIL_IML1_MTRS_XXX_YI_A,MTH_MIL_IML1_SYSFAN_AMPS_II_A,MTH_MIL_IML1_SYSFAN_IBTEMP_TI_A,MTH_MIL_IML1_SYSFAN_OBTEMP_TI_A,MTH_MIL_IML1_SYSFAN_PFL_PCT_A,MTH_MIL_IML1_SYSFAN_POUT_PCT_A,MTH_MIL_IML1_VENT_XXX_TI_A,MTH_MIL_IML2_MTRS_XXX_YI_A,MTH_MIL_IML3_MTRS_XXX_YI_A,MTH_MIL_STCO_SSILO1_LEVEL_AI_A,MTH_MIL_STCO_SSILO2_LEVEL_AI_A,MTH_WE1_STCO_SILO1_LTON_AI_A,MTH_WE1_STCO_SILO2_LTON_AI_A,SystemStatus
2022-01-01 00:50:00+00:00,0.003974681,0,0.028895158,0.002006786,0.195205276,0.397893935,0.047596274,0,,0.231998157,0.224093991,0.002210177,0,0.130631587,0,0,0.073007149,0.044581079,0.892807309,0.896042598,Running
2022-01-01 00:51:00+00:00,0.004088266,0,0.028667496,0.000718249,0.000229888,0.397731946,0.048914996,0,,0.232059194,0.224277119,0.001915426,0,0.130588171,0,0,0.072965086,0.044731529,0.892788381,0.905683465,Running
2022-01-01 00:52:00+00:00,0.003974681,0,0.029226409,0.002006786,0.195205276,0.396921848,0.048075762,0,,0.232074444,0.224216085,0.001915426,0,0.130523027,0,0,0.074373936,0.044581079,0.894215066,0.901671112,Running
2022-01-01 00:53:00+00:00,0.003974681,0,0.02916234,0.000302426,0.000398477,0.397245903,0.046757028,0,,0.231799796,0.224231344,0.002431164,0,0.131109218,0,0,0.072986117,0.044355442,0.892426904,0.903154385,Running
2022-01-01 00:54:00+00:00,0.003861169,0,0.028822476,0.002006786,0.195205276,0.397245903,0.046996781,0,,0.232059194,0.223941407,0.002136566,0,0.130284222,0,0,0.074373936,0.04420503,0.893073629,0.898609741,Running
2022-01-01 00:55:00+00:00,0.004126152,0,0.028767656,0.002006786,0.195205276,0.397002843,0.047716261,0,,0.231616686,0.22446022,0.002431164,0,0.130957243,0,0,0.074394967,0.044111018,0.894690553,0.898552684,Running
2022-01-01 00:56:00+00:00,0.004088266,0,0.028740666,0.000132314,0.000459776,0.397245903,0.048914996,0,,0.231708241,0.224399186,0.002431164,0,0.130892099,0,0,0.074394967,0.043998219,0.892008422,0.904067082,Running
2022-01-01 00:57:00+00:00,0.003974681,0,0.028900551,0.002006786,0.195205276,0.397650874,0.047476282,0,,0.231738759,0.224093991,0.002283789,0,0.130371053,0,0,0.074394967,0.043979393,0.892636219,0.898077229,Running
2022-01-01 00:58:00+00:00,0.003898981,0,0.028903884,0.001020676,9.20E-05,0.397002843,0.047356521,0,,0.232272822,0.224017699,0.00198919,0,0.129654617,0,0,0.074373936,0.044035832,0.89217966,0.904105145,Running
2022-01-01 00:59:00+00:00,0.004088266,0,0.029463644,0.002006786,0.195205276,0.397407891,0.049274736,0,,0.231708241,0.224383928,0.002283789,0,0.130957243,0,0,0.074394967,0.043979393,0.891951343,0.90130992,Running
2022-01-01 01:00:00+00:00,0.003936868,0,0.029223781,0.000529256,0.000275878,0.397245903,0.048795248,0,,0.231967639,0.224155052,0.002062802,0,0.13069671,0,0,0.074394967,0.043922994,0.893397103,0.896061667,Running
2022-01-01 01:01:00+00:00,0.004163965,0,0.02938395,9.45E-05,0.000475146,0.397083915,0.050233975,0,,0.231662455,0.22455177,0.002504929,0,0.131130925,0,0,0.074394967,0.043828982,0.892997548,0.902869097,Running
2022-01-01 01:02:00+00:00,0.003974681,0,0.02988856,0.002006786,0.195205276,0.397245903,0.048435508,0,,0.231906602,0.224093991,0.002283789,0,0.130349345,0,0,0.074394967,0.04373497,0.89472863,0.902831108,Running
2022-01-01 01:03:00+00:00,0.004126152,0,0.03023753,0.000132314,0.000475146,0.397083915,0.049874236,0,,0.231418308,0.224399186,0.002357553,0,0.131196048,0,0,0.074394967,0.043640957,0.894005824,0.9058165,Running
2022-01-01 01:04:00+00:00,0.004088266,0,0.030565137,0.002006786,0.195205276,0.397164909,0.049634482,0,,0.231479345,0.224399186,0.002357553,0,0.131499997,0,0,0.074394967,0.043603345,0.892712226,0.896289749,Running
2022-01-01 01:05:00+00:00,0.003861169,0,0.030359855,0.002006786,0.195205276,0.397083915,0.046877027,0,,0.231784529,0.223926148,0.002504929,0,0.130957243,0,0,0.074373936,0.043528158,0.893454108,0.896575036,Running
2022-01-01 01:06:00+00:00,0.003936868,0,0.03068238,0.000170112,0.000475146,0.396921848,0.048795248,0,,0.231464094,0.224139793,0.002210177,0,0.131152633,0,0,0.074373936,0.043528158,0.893378027,0.896023603,Running
2022-01-01 01:07:00+00:00,0.003936868,0,0.030252166,0.002006786,0.195205276,0.397245903,0.047596274,0,,0.231677723,0.224017699,0.002283789,0,0.13136973,0,0,0.074394967,0.043584558,0.892312746,0.89611865,Running
2022-01-01 01:08:00+00:00,0.004012567,0,0.03056659,0.002006786,0.195205276,0.396840854,0.04915475,0,,0.232227036,0.224338152,0.00198919,0,0.132238162,0,0,0.074373936,0.043603345,0.892217663,0.896708145,Running
2022-01-01 01:09:00+00:00,0.003898981,0,0.030238535,0.000283509,0.000398477,0.397002843,0.046037786,0,,0.2315709,0.223926148,0.002357553,0,0.131912505,0,0,0.074373936,0.043490546,0.892502911,0.903002281,Running
2022-01-01 01:10:00+00:00,0.003898981,0,0.030894878,0.002006786,0.195205276,0.396840854,0.045917794,0,,0.231799796,0.223941407,0.002357553,0,0.132107895,0,0,0.074373936,0.043452933,0.892807309,0.896099656,Running
2022-01-01 01:11:00+00:00,0.003936868,0,0.030777056,0.002006786,0.195205276,0.397245903,0.046996781,0,,0.231998157,0.224078732,0.002136566,0,0.131760531,0,0,0.074394967,0.043340095,0.892940543,0.897126468,Running
2022-01-01 01:12:00+00:00,0.003861169,0,0.030727117,0.000283509,0.000398477,0.397245903,0.045917794,0,,0.23175401,0.223834598,0.002210177,0,0.131717095,0,0,0.074394967,0.043264909,0.892445906,0.901956399,Running
2022-01-01 01:13:00+00:00,0.00405038,0,0.03124076,0.001039594,9.20E-05,0.396678866,0.048675249,0,,0.232288073,0.224307636,0.00198919,0,0.1323467,0,0,0.074394967,0.043321308,0.892617144,0.903876916,Running
2022-01-01 01:14:00+00:00,0.00405038,0,0.031240095,0.002006786,0.195205276,0.39675986,0.049634482,0,,0.231815047,0.22446022,0.002357553,0,0.132976306,0,0,0.074373936,0.043246083,0.892693224,0.896080587,Running
2022-01-01 01:15:00+00:00,0.003974681,0,0.031231091,0.002006786,0.195205276,0.397164909,0.047236528,0,,0.231692973,0.224292377,0.002357553,0,0.133171696,0,0,0.074394967,0.043208509,0.894633548,0.902317739,Running
2022-01-01 01:16:00+00:00,0.004012567,0,0.030482242,0.002006786,0.195205276,0.396921848,0.04831551,0,,0.231647204,0.224353411,0.002431164,0,0.132846039,0,0,0.074415977,0.043227296,0.892293744,0.897373693,Running
2022-01-01 01:17:00+00:00,0.004126152,0,0.03056236,0.002006786,0.195205276,0.397164909,0.049274736,0,,0.2315709,0.224567029,0.002431164,0,0.132563819,0,0,0.074394967,0.043208509,0.892502911,0.894863607,Running
2022-01-01 01:18:00+00:00,0.004088266,0,0.030256828,0.000226829,0.000429156,0.397164909,0.049274736,0,,0.231708241,0.22455177,0.002357553,0,0.132129603,0,0,0.074394967,0.043170897,0.892464908,0.895167815,Running
2022-01-01 01:19:00+00:00,0.004088266,0,0.030128349,0.002006786,0.195205276,0.397164909,0.049034995,0,,0.231738759,0.224521253,0.002431164,0,0.131977628,0,0,0.074394967,0.043208509,0.891666021,0.902735987,Running
2022-01-01 01:20:00+00:00,0.004126152,0,0.030237939,0.002006786,0.195205276,0.397002843,0.048795248,0,,0.231677723,0.224521253,0.002431164,0,0.13206448,0,0,0.074394967,0.043170897,0.892331822,0.905892552,Running
2022-01-01 01:21:00+00:00,0.003898981,0,0.03000691,0.002006786,0.195205276,0.39675986,0.046757028,0,,0.232227036,0.224048216,0.00198919,0,0.131521705,0,0,0.074394967,0.043358921,0.890771903,0.896917307,Running
2022-01-01 01:22:00+00:00,0.003936868,0,0.029892279,0.002006786,0.195205276,0.396921848,0.046877027,0,,0.231540382,0.224139793,0.002431164,0,0.131109218,0,0,0.074394967,0.043358921,0.892236665,0.902754982,Running
2022-01-01 01:23:00+00:00,0.004126152,0,0.030036177,0.002006786,0.195205276,0.39675986,0.048555501,0,,0.232074444,0.224505995,0.002062802,0,0.131999336,0,0,0.074394967,0.043528158,0.894367227,0.897316635,Running
2022-01-01 01:24:00+00:00,0.003898981,0,0.029561464,0.002006786,0.195205276,0.396921848,0.04627754,0,,0.231723492,0.223987182,0.002652152,0,0.130631587,0,0,0.073007149,0.043772582,0.892769305,0.901842284,Running
2022-01-01 01:25:00+00:00,0.004126152,0,0.029226324,0.002006786,0.195205276,0.397002843,0.048195761,0,,0.232227036,0.224521253,0.002062802,0,0.131651972,0,0,0.074373936,0.043979393,0.892769305,0.896460921,Running
2022-01-01 01:26:00+00:00,0.003823283,0,0.029564053,0.002006786,0.195205276,0.397488886,0.04627754,0,,0.231677723,0.223849856,0.002504929,0,0.130588171,0,0,0.074373936,0.043922994,0.89198942,0.897050343,Running
2022-01-01 01:27:00+00:00,0.003785396,0,0.029891807,0.002006786,0.195205276,0.396921848,0.046517281,0,,0.231662455,0.223865115,0.002431164,0,0.130262515,0,0,0.074394967,0.043847769,0.896060232,0.895928409,Running
2022-01-01 01:28:00+00:00,0.00405038,0,0.029892926,0.000680451,0.000199268,0.396921848,0.048795248,0,,0.232089712,0.224399186,0.00198919,0,0.131109218,0,0,0.074394967,0.043922994,0.896307476,0.902850103,Running
2022-01-01 01:29:00+00:00,0.003823283,0,0.030232421,0.002006786,0.195205276,0.39675986,0.045438299,0,,0.231448827,0.223834598,0.002210177,0,0.13030593,0,0,0.074394967,0.043866594,0.891589866,0.896403863,Running
2022-01-01 01:30:00+00:00,0.00405038,0,0.030565239,0.002006786,0.195205276,0.396597872,0.049993984,0,,0.232272822,0.224521253,0.00198919,0,0.13136973,0,0,0.074394967,0.043885381,0.892388827,0.896670156,Running
2022-01-01 01:31:00+00:00,0.003936868,0,0.030225307,0.000207911,0.000444466,0.397164909,0.047476282,0,,0.231738759,0.224124508,0.002431164,0,0.131239485,0,0,0.074394967,0.043866594,0.893111633,0.902602878,Running
2022-01-01 01:32:00+00:00,0.003747584,0,0.030224313,0.002006786,0.195205276,0.396354811,0.046517281,0,,0.231891351,0.223834598,0.002136566,0,0.130653294,0,0,0.074394967,0.043772582,0.893263869,0.902640941,Running
2022-01-01 01:33:00+00:00,0.003823283,0,0.029895146,0.002006786,0.195205276,0.397083915,0.046877027,0,,0.232013425,0.223880373,0.002283789,0,0.130740146,0,0,0.074415977,0.043904207,0.89301655,0.906976423,Running
2022-01-01 01:34:00+00:00,0.003936868,0,0.029561385,0.002006786,0.195205276,0.39675986,0.04915475,0,,0.232272822,0.22426186,0.002136566,0,0.130609879,0,0,0.074373936,0.043904207,0.891019222,0.896289749,Running
2022-01-01 01:35:00+00:00,0.003823283,0,0.029231008,0.002006786,0.195205276,0.39675986,0.047116768,0,,0.231952388,0.223834598,0.002136566,0,0.130175663,0,0,0.074394967,0.044054619,0.891780105,0.901500013,Running
2022-01-01 01:36:00+00:00,0.003861169,0,0.029233682,0.002006786,0.195205276,0.396840854,0.048435508,0,,0.232257555,0.224032957,0.002210177,0,0.129676325,0,0,0.074394967,0.044317868,0.892160584,0.895928409,Running
2022-01-01 01:37:00+00:00,0.003898981,0,0.028890662,0.002006786,0.195205276,0.397974929,0.049274736,0,,0.232074444,0.224109249,0.002283789,0,0.129459227,0,0,0.074373936,0.044280255,0.894119909,0.898799834,Running
2022-01-01 01:38:00+00:00,0.004088266,0,0.029230798,0.002006786,0.195205276,0.397245903,0.049514483,0,,0.231738759,0.224521253,0.002357553,0,0.130284222,0,0,0.074394967,0.044223856,0.892141582,0.898305459,Running
2022-01-01 01:39:00+00:00,0.003785396,0,0.028889384,0.001039594,0.000107289,0.396840854,0.046397294,0,,0.232242304,0.223926148,0.001915426,0,0.129480935,0,0,0.074373936,0.044280255,0.893682351,0.895928409,Running
2022-01-01 01:40:00+00:00,0.003823283,0,0.028557974,0.002006786,0.195205276,0.397083915,0.046757028,0,,0.231967639,0.223926148,0.002210177,0,0.128590795,0,0,0.074394967,0.044223856,0.893720428,0.895148895,Running
2022-01-01 01:41:00+00:00,0.003974681,0,0.028465671,0.002006786,0.195205276,0.396435805,0.048675249,0,,0.232196518,0.224292377,0.00198919,0,0.128764478,0,0,0.074394967,0.044336655,0.891133306,0.896593957,Running
2022-01-01 01:42:00+00:00,0.004126152,0,0.028228903,0.000415823,0.000352547,0.397326897,0.050833224,0,,0.231845565,0.224567029,0.002357553,0,0.128807914,0,0,0.074394967,0.044524679,0.891704024,0.896593957,Running
2022-01-01 01:43:00+00:00,0.004126152,0,0.028231276,0.002006786,0.195205276,0.397002843,0.050473722,0,,0.232013425,0.22455177,0.002283789,0,0.128786206,0,0,0.074394967,0.044769103,0.892521987,0.901842284,Running
2022-01-01 01:44:00+00:00,0.003861169,0,0.028561187,0.000491457,0.000337177,0.396597872,0.048435508,0,,0.23192187,0.223834598,0.002283789,0,0.127700677,0,0,0.074394967,0.045145151,0.892445906,0.897126468,Running
2022-01-01 01:45:00+00:00,0.004088266,0,0.028229743,0.002006786,0.195205276,0.396921848,0.050593471,0,,0.232288073,0.224475478,0.002062802,0,0.128590795,0,0,0.074394967,0.045220377,0.892350749,0.896765203,Running
2022-01-01 01:46:00+00:00,0.004088266,0,0.027887239,0.002006786,0.195205276,0.397002843,0.051072971,0,,0.23212023,0.224521253,0.002062802,0,0.127939482,0,0,0.074415977,0.045032352,0.892160584,0.895148895,Running
2022-01-01 01:47:00+00:00,0.00405038,0,0.027821501,0.000850563,0.000183899,0.397083915,0.049034995,0,,0.232150749,0.224338152,0.002136566,0,0.127809237,0,0,0.074394967,0.044844328,0.892331822,0.9012148,Running
2022-01-01 01:48:00+00:00,0.003785396,0,0.027554972,0.002006786,0.195205276,0.396921848,0.048435508,0,,0.231738759,0.223926148,0.002357553,0,0.126550025,0,0,0.074394967,0.044693917,0.892369825,0.895300998,Running
2022-01-01 01:49:00+00:00,0.004163965,0,0.027884616,0.002006786,0.195205276,0.397002843,0.050473722,0,,0.232257555,0.224582287,0.002062802,0,0.126810559,0,0,0.074394967,0.044543466,0.892598142,0.904124066,Running
2022-01-01 01:50:00+00:00,0.004126152,0,0.027558656,0.002006786,0.195205276,0.397083915,0.050353724,0,,0.231998157,0.224490737,0.002136566,0,0.126550025,0,0,0.073007149,0.044393054,0.892807309,0.90130992,Running
